trait1,trait2,x1,individual
-0.547312608,2.092048527,1.647413542,188
-0.620602498,0.989967802,-0.268781487,188
-1.007192588,0.727245863,-0.866033096,188
-1.803508719,0.473989215,-0.741391022,188
-0.994586029,2.195569934,0.453671029,188
1.369477575,-0.100320105,-0.64238774,189
1.907499164,0.684572705,0.827597969,189
1.31267875,1.482092235,1.1375034,189
-0.018566479,-1.043129076,-0.789298409,189
-0.002568452,0.607140529,0.768873228,189
1.362046153,-0.494582752,-1.230478032,189
2.322217349,0.386737578,0.817466381,189
0.690673221,-0.687538504,-0.044544239,189
0.733303475,1.029503758,0.772949534,189
0.723611374,0.260919291,0.051329761,189
1.298126885,0.257053082,1.18966643,189
0.513550007,0.555093868,-0.399064276,189
1.536501156,-0.552398347,0.546126247,189
0.4998557,0.000131547,0.038897675,189
0.174827797,-0.464432014,-1.070861303,189
0.365093806,0.447129271,-0.125700506,189
0.816120997,0.970006869,-0.065728514,189
0.636012847,0.700306824,0.256670851,189
0.484398449,0.991679808,0.007457688,189
-0.55926024,-1.601650606,-1.823502788,189
0.650241873,-2.03644488,-0.977291243,189
1.561900664,0.897129376,0.880117952,189
1.303248858,1.228712631,0.108983535,189
0.79811609,0.383829687,1.227749511,189
0.209860928,-0.381373599,-0.416852163,189
1.375969628,0.231250198,-0.173422144,189
-0.415460888,-0.822423269,-0.810012635,189
-0.240838974,0.121867218,-1.086797064,189
0.727967898,-0.549136696,-0.916653472,189
0.692036807,-0.546530135,-0.285071973,189
0.991721029,-0.312425702,0.77827188,189
-0.699509813,-1.229056448,-1.95402057,189
0.083247606,0.396063974,-1.554342802,189
0.301258375,1.280784092,1.22299723,189
1.995989103,1.878871642,0.856845287,189
-0.563595941,0.264035557,0.131724503,189
0.066317084,0.344091682,0.025286713,189
0.565693939,-0.000241986,-0.342436546,189
1.307035282,0.833184075,1.249055966,189
-0.673744719,0.64285299,0.27501267,189
1.263840883,0.76142005,0.618824814,189
0.09298243,-1.463344525,-1.637556436,189
0.039046724,0.327947642,-1.441636458,189
-0.04534571,-0.016493536,0.188395264,189
-0.010741288,-0.235362538,-0.848317069,189
0.092199257,-0.430083771,-0.629679326,189
0.879845498,0.898010298,0.264272273,189
0.896101811,1.067991736,1.156295277,189
0.634810503,-0.178044798,0.084108675,189
0.572970341,-0.417184293,-0.24281166,189
1.048671743,0.198635554,1.11894299,190
0.432127321,0.892339865,0.805372347,190
-0.976930622,0.017396954,-0.720617883,190
-0.308421264,-1.588688078,-1.145888323,190
-0.706812414,0.832899254,0.503315621,190
-0.719010221,1.188114278,-0.037528876,190
0.718648315,0.551181017,0.384857016,190
0.154086756,0.969423831,0.804567851,190
0.071816673,0.189832807,-0.264123579,190
-0.029164478,1.519505537,0.825339279,190
-0.093159039,0.384124022,-0.072586031,190
0.135221832,1.035850436,0.790736817,190
0.523817439,0.370021097,-0.306290203,190
-0.880805904,-0.684893874,-0.791001344,190
-1.227025338,-0.93562011,-1.009369847,190
-0.03405483,1.14107936,1.11148219,190
-0.278231588,0.849705192,-0.426092904,190
-0.655900077,-0.048418827,-1.013353813,190
1.027039092,1.587626168,0.788451839,190
0.368806864,0.179299863,0.306721124,190
-0.253347381,-0.118466263,0.101350554,190
-0.787179876,-0.57063643,-1.232312347,190
1.19287225,0.894586646,0.550876178,190
0.276453237,-0.183274111,0.652798165,190
1.253573654,1.214943468,1.71921366,190
-0.069279841,0.509504817,0.062224676,190
-0.401407224,-1.084419422,-1.370115846,190
-1.656223904,-0.61029353,-1.53298105,190
-0.017402385,1.592567347,-0.190115334,190
-1.043535837,1.225936951,0.101208295,190
-0.546559034,-0.545408842,-0.455092104,190
0.924487193,1.416207075,0.756195488,190
-1.70854333,-0.37258707,-1.044634166,190
-0.660070303,-0.240813046,-0.924097659,190
-0.30193394,-0.806667166,-0.389711386,190
0.882580048,0.275395455,0.850809845,190
-0.224025204,-0.476050109,-1.835941376,190
0.208586251,-0.774749542,-0.134994398,190
0.420811485,0.469282966,0.293482152,190
-0.40081019,0.123442676,0.248859025,190
-0.419574169,0.259575961,0.106268528,190
-0.223373281,-0.084991541,-0.704422207,190
-0.897639359,-0.590580821,-1.026212295,190
-0.454073925,-0.293457548,-1.137667967,190
-0.757305383,-0.868731038,-1.086339548,190
-1.017552214,-0.519532268,-1.69011411,190
-0.448312701,-0.108738138,-0.555054769,190
-0.530224873,-0.196521546,-1.002866009,190
0.429282343,0.385237567,0.651912817,190
0.652114849,-0.489285193,0.01245327,190
2.686809955,1.029185288,1.886168105,191
-0.3556379,0.145073088,-1.166787267,191
1.168478182,-0.016178754,-0.472587747,191
1.346729866,1.033439725,-0.191793011,191
2.374916,1.177627321,0.683263021,191
2.193313091,-0.2995127,0.631481974,191
0.762162176,0.449030613,-1.173230297,191
0.453638122,0.191630637,-0.32879595,191
1.465335794,0.141663832,0.327781882,191
0.134926644,-1.473699504,-0.400870285,191
1.119037968,0.006769021,-0.163979522,191
1.551932931,1.818663504,0.501152336,191
0.413553747,0.06416301,-0.679794716,191
-0.441597673,-0.962155557,-1.704395957,191
0.400229349,-0.702506327,-1.109191395,191
2.768717043,0.991347128,1.878352835,191
1.743733197,0.870435302,0.804454865,191
1.533265474,0.225614846,1.174474695,191
1.631827312,-0.634057708,-0.19093688,191
1.128988058,-0.369118561,-0.626884981,191
1.382525709,0.853730467,-0.114570913,191
1.853276409,0.560736427,-0.317300357,191
0.73513829,0.595334707,-0.111745759,191
2.806316885,1.224036322,1.640048414,191
-0.193171024,-1.173008054,-1.640534258,191
2.580495976,1.772253656,1.32648004,191
0.653294986,0.214957017,-1.240446653,191
0.449884209,-0.328051616,-0.637543448,191
0.839127212,-0.009427621,-0.343724238,191
0.091598717,0.039568302,-0.850147381,191
-0.810080717,0.126835656,-1.616601308,191
1.504562956,0.252351837,1.219936205,191
3.356764608,0.810082888,1.831696239,191
0.725589933,0.060988579,0.096694142,191
1.141333608,0.638442307,0.355024036,191
1.670189921,0.036775404,0.48476079,191
-0.431649244,-0.03949659,-1.956384709,191
1.903507615,1.728242702,0.669101184,191
-0.762810163,-0.948769404,-1.038730516,191
1.335902134,-0.266880182,-3.49E-05,191
1.188379239,0.615051413,0.48614429,191
1.153752589,0.886674173,0.701552603,191
0.338060302,-0.376293367,-1.029093354,191
1.696320055,1.558189943,2.331929514,191
-0.030213754,-1.727864951,-0.562248802,191
1.640039063,0.155869769,-0.30256973,191
-0.030189663,0.362840876,-0.495200923,191
0.803621686,-0.364092779,-0.462331716,191
-0.044116891,-1.362416878,-1.689125685,191
2.528026667,0.770378176,1.461983885,191
3.464695961,1.810892138,0.576387385,192
2.528533402,0.062023738,0.214256209,192
1.821513098,0.760359742,-0.050886621,192
3.680485555,0.618941985,1.023998509,192
0.383902391,-0.685240676,-1.425177356,192
2.168778499,0.534829039,0.42497519,192
2.926998091,0.121727269,0.094848433,192
1.360218032,0.197283918,-0.122559425,192
2.757598519,0.066108379,0.755426424,192
2.271056968,-0.66724456,0.556602971,192
2.18666601,0.156176091,-0.14310697,192
2.652858568,0.585989341,0.936614916,192
-0.350369688,-0.276842413,-1.791878883,192
0.802712396,0.191901438,-0.169158967,192
1.039160488,-0.787191421,-1.376714251,192
2.517138604,0.840652592,0.736563383,192
2.302800616,1.062200019,0.188653033,192
3.962824541,1.390591048,2.166923674,192
3.741956166,1.226233371,0.386527985,192
1.951660428,-0.450344171,0.197871963,192
1.832253316,0.320360954,0.422970925,192
0.239468803,-1.364629296,-1.7628461,192
0.927460579,-1.684710029,-0.698350139,192
1.44990044,-0.710512001,-0.693745208,192
3.844685399,0.916715577,2.246139345,192
2.498724915,0.829650481,0.456759433,192
0.457389983,-0.853304762,-1.056283062,192
3.542825788,0.171795297,1.025198429,192
-0.005853724,-0.603547012,-1.271423914,192
3.59046146,-0.061027181,0.567580248,192
0.75370826,-0.854714985,-1.252586746,192
1.523626263,0.009662485,0.071597623,192
0.897272085,-1.182987185,-1.55033235,192
2.769397215,0.949992233,0.517140749,192
-0.659249137,-1.475377455,-1.428026482,192
4.255212257,0.054148001,1.271938597,192
2.134427088,-0.467052864,0.067688955,192
2.529823544,0.265550401,0.540652493,192
2.544772562,-0.295428873,0.452453915,192
2.938806849,0.107884914,0.618365811,192
0.825156013,-0.24112501,-0.873610303,192
1.682692708,-1.066271215,-0.120801411,192
0.039804637,-0.732560893,-1.525084918,192
3.052529077,-0.268494911,0.64065255,192
0.284102289,0.683358291,-0.400527772,192
3.627051334,0.132868808,0.628750406,192
-1.058019345,-1.716935692,-1.395517231,192
1.047552888,0.062731762,-0.466417521,192
2.343806649,-0.12509807,-0.048242865,192
-0.513945781,-1.371477626,-1.615612512,192
-1.132338287,-0.059805572,-1.106959511,193
-1.867820326,-0.894036279,-0.976921529,193
-1.189523699,-0.267350329,-0.490480195,193
0.270797493,1.466325274,1.219930164,193
-0.548979527,-1.128773608,-0.780559368,193
-0.515103794,-0.112284975,0.879634321,193
0.817701476,0.463596452,1.169250552,193
-1.228380336,-0.545264507,-1.41420317,193
0.701434799,0.085629593,1.139572655,193
0.090601768,-0.615245346,-1.023603938,193
-0.444245139,-0.333396173,-0.924388474,193
-1.342290974,-1.123673885,-0.53288106,193
-0.857900498,-1.401583771,-0.956903305,193
0.130218635,-0.255271005,0.006530689,193
0.090401728,-0.919747298,-0.78456845,193
0.987349968,-0.29060704,0.963950036,193
0.333655984,-0.165676198,0.390734203,193
-0.065069254,-1.292622384,0.068361251,193
0.278983644,-0.09142852,-0.236537417,193
-1.579383964,-1.367468821,-1.376099764,193
-0.24782098,-0.497393454,0.196414664,193
0.065317519,0.052515688,0.569636863,193
0.539646852,-0.078313643,0.143313055,193
1.509192817,2.12222372,3.395601879,193
0.019519877,0.071663913,0.421157355,193
-0.471798293,-0.660435636,-0.305682691,193
0.252105307,0.156763458,0.495953673,193
-0.745565369,-1.086206317,-0.4751105,193
-0.523327008,-0.456354017,-1.37517565,193
0.160810247,-0.032626352,0.674669678,193
0.240321912,1.584766847,0.51035352,193
-0.798575555,0.322071569,-0.200137675,193
0.802406727,-0.742255764,-0.513310351,193
-0.895529112,-1.25077473,-0.709950053,193
-0.701553086,-0.176230807,0.042882749,193
0.14610832,-1.353497661,0.780069845,193
-1.432894925,-1.573944497,-1.907445864,193
1.149223169,-0.77571753,1.27559365,193
0.212268613,-0.680908254,-0.238380752,193
1.024392897,-0.516124736,0.700584482,193
0.734237598,-0.147611747,0.776122358,193
0.061931386,-0.480324662,0.428068521,193
-0.73215592,-0.809757657,-1.279568898,193
-0.194583006,-0.876793949,-0.448230751,193
1.454019786,1.01822215,1.640905832,193
-0.360294745,0.282049269,0.056117515,193
-0.347526813,-0.081430186,0.094459663,193
-0.05623606,-0.101555388,-0.283475573,193
0.01415731,-0.858404289,0.029278501,193
0.126298414,-1.539141794,-0.396580883,193
-1.954744091,-0.828395994,-1.639252182,194
-1.578998192,1.81985629,1.47475133,194
-0.498357959,-0.108521599,-2.620685597,194
-2.01592731,0.08156834,0.165102715,194
-0.477398279,1.018483673,0.450387763,194
-0.32969939,0.805005269,0.630599033,194
0.488636559,0.83903763,0.149716384,194
-0.291630118,1.237834721,-0.081379319,194
-0.550116507,-0.029226866,-0.716121895,194
0.130886252,0.47496428,0.196842459,194
-0.894222915,0.643164741,1.256445679,194
-1.19524865,0.198700711,-0.361157946,194
-1.472152909,-0.68065112,-1.47223522,194
-0.981890547,0.39583908,-0.640974686,194
-0.906372519,1.065916591,-0.445231346,194
-1.554580281,2.045653011,0.708077384,194
-0.910753645,0.1291847,-0.49007215,194
-1.015003165,0.001715984,-0.047162337,194
-0.271235532,2.133314504,0.575994205,194
-0.865605618,-0.262309664,-0.301135481,194
-0.100415129,0.068345509,1.191242039,194
-0.710419783,1.782045438,0.014354127,194
-1.174428909,0.887309712,2.30231874,194
-0.130360792,0.947926906,0.471588646,194
-0.244887948,0.52262544,0.125067652,194
-0.252281721,-0.128381358,0.447693722,194
-1.549725049,-0.429569476,-0.828655829,194
0.587047936,0.450593187,0.903761781,194
-0.495934224,-0.022733886,-1.7092536,194
-1.424173008,0.544151506,0.99005431,194
-0.76212955,1.036208107,-0.230747382,194
-0.578707958,-0.061159579,0.23567404,194
-1.491913003,0.255676215,-0.710380549,194
-1.723695977,-0.030467216,-0.626507974,194
-1.625320914,-0.606158865,-0.796153109,194
-0.436059658,1.297105756,0.795126064,194
-0.965166951,-0.368931273,0.897788228,194
-1.688549005,-1.31446621,-2.894665311,194
-1.615116305,0.875347981,-0.208419956,194
0.489440951,0.844741814,1.464802187,194
-0.384158857,1.124684453,0.709831544,194
-0.429301706,-0.564841532,-1.378638019,194
-0.548818148,0.461514939,-0.049569433,194
-1.493064485,-0.465466915,-0.440423375,194
-0.671758289,-0.112805243,-0.063786111,194
-0.893464734,-0.143700072,-0.199524695,194
-0.67573326,0.752163181,0.479372404,194
-0.831517789,-0.359227547,0.213753642,194
-1.932742956,0.96630902,0.907255481,194
-0.834867839,1.326554605,1.281356139,194
1.28520908,2.069800605,3.086850578,195
0.819158411,0.281453429,-0.612258135,195
0.763876324,1.654294314,0.648641944,195
0.039971345,1.061958135,0.860280301,195
0.692327608,0.071119956,-1.129989359,195
0.776168325,1.019890998,1.838903911,195
1.371857999,-1.212846466,0.485748216,195
0.564488575,0.991179681,1.327869992,195
1.115757044,-0.538582218,-0.322377308,195
-0.950078748,-0.385482988,-0.10964231,195
0.304782074,-0.36907732,1.008861768,195
0.208361463,-0.436517036,-1.300928955,195
-0.13497699,-0.705616151,-1.494598008,195
-0.12488666,-0.979062521,-1.26006213,195
0.20452664,0.517063176,-0.196807726,195
1.026070819,1.700928359,1.355764015,195
0.277466308,0.813422622,0.71762685,195
-0.382959705,0.315604599,-0.477932557,195
0.479977049,0.582158746,0.196198815,195
0.539379534,0.001009731,-0.356665602,195
0.194745133,-0.534322565,0.319721822,195
-0.219310967,-0.142292122,-0.043695435,195
-0.287964206,0.025348115,-0.82584607,195
-1.578176161,-0.692922696,-2.297291269,195
-1.564230551,-1.388981838,-1.527650001,195
0.468310332,0.730566579,-0.250365152,195
-0.380368229,0.18983931,-1.133040531,195
0.071270589,0.663263568,-0.680704176,195
0.688462107,0.606702642,0.148249976,195
-0.338612674,0.174823155,-0.498084065,195
-0.053319553,-0.389074539,-1.087718581,195
-0.158243061,0.729472151,0.038176904,195
1.511138444,1.264215435,1.788520283,195
0.5506399,0.141942196,-0.009876933,195
0.215856657,0.765907562,0.457572651,195
0.155732542,1.022843339,0.373438336,195
0.074970268,1.493820915,0.455586403,195
-0.015759696,0.395931654,-0.269525772,195
0.268051982,1.93005699,0.806512628,195
0.365649617,-0.601564766,-0.401783935,195
-0.293608851,-0.516568614,-0.440846158,195
0.903128873,1.220306264,1.611702208,195
0.766684126,1.156571495,0.600430009,195
-0.729290484,0.320549957,-0.515944597,195
-0.320867574,0.760374752,-1.374554964,195
-0.261962457,-0.353394766,-0.523632964,195
-0.492880842,-0.169082431,-0.520963608,195
0.086802571,0.133790843,-0.983261292,195
0.386383047,0.661985277,-0.235306454,195
0.924029437,0.926272018,0.357655375,195
1.509667785,0.829643801,-0.126965648,196
0.51781528,0.611966331,-0.454587568,196
1.661017697,-0.126454364,0.567812202,196
1.212225604,-0.345085972,-0.92431797,196
2.36606011,0.61045742,0.871561378,196
3.197856582,1.374454447,2.168730475,196
1.815102286,0.415058688,0.516516178,196
1.98856591,-0.581440937,0.004652712,196
1.630302412,0.520095765,-0.307335601,196
1.178475686,0.16227457,-0.510794701,196
1.86915577,0.986656466,0.4575889,196
2.337334847,0.621135528,0.006263124,196
1.001226107,-0.129700085,-0.68644034,196
2.285099527,0.472682668,1.436035047,196
0.851441035,-0.423710709,-0.312539173,196
-0.041334341,-0.02613701,-0.940769412,196
2.643196541,1.308599811,1.072913986,196
2.928172928,1.149361152,2.226283826,196
0.446072539,0.335014191,0.301777875,196
0.216960242,-0.144490797,-0.143964581,196
3.226910351,0.21531251,1.88341726,196
2.167641351,1.344088383,-0.185237492,196
1.452434338,-0.298688859,-0.452184929,196
2.037793534,1.375756779,0.650986758,196
-0.90284061,-1.017028623,-1.968228143,196
0.724872465,0.499386274,-0.584604643,196
0.593557163,1.377900956,-0.021362789,196
3.54845214,0.868730146,0.585435219,196
-0.177661728,-1.306352456,-1.312988991,196
2.270230187,0.636655211,0.892557517,196
0.985331244,0.207291397,0.269482395,196
2.110994257,0.397391626,1.625058858,196
2.119755785,1.386750479,0.109289856,196
1.271776089,0.076820672,0.528365776,196
2.055144336,0.925068282,0.579536488,196
1.113315965,0.105896194,-0.94531199,196
-0.133882056,-0.695266993,-1.724460428,196
0.902615783,0.38842907,-0.545167492,196
2.633970396,1.676522006,1.028395545,196
1.403804302,0.964780994,0.14057115,196
2.586303489,1.987815958,1.295348956,196
1.656533398,0.196922559,-0.987090223,196
0.596228007,-0.285647834,-0.067889717,196
2.262243399,0.317002423,0.290537858,196
1.618229011,-0.405971167,-0.31933103,196
0.905073385,0.370997444,-0.428249603,196
0.567459967,-0.443610225,-0.416424692,196
2.87861959,1.960527883,2.224452637,196
1.895789482,0.854820581,1.409904621,196
0.546622481,-0.455558385,-0.444409817,196
1.461350583,0.744553321,-2.095031733,197
-0.177885197,-0.438557752,-1.425812861,197
-0.455855597,0.583262384,0.007656151,197
-0.098920513,1.074332443,0.247329451,197
-0.693432612,1.21735441,0.659915111,197
-0.00156009,-0.615622946,-1.143756264,197
-0.131511945,0.267993851,0.515414317,197
-0.273414939,1.472717432,-0.010597265,197
-0.840231815,-0.2708635,-0.048943406,197
-0.071796982,0.945569434,-0.105394065,197
-0.46977321,1.138238184,1.6297564,197
1.328486569,-0.656093423,-2.60172629,197
-0.833619678,0.864418469,1.28319945,197
-0.412108285,0.310561288,0.470073168,197
-0.045571338,0.764513039,-0.735385519,197
-0.149353997,0.964844877,-0.37982084,197
0.223437513,-0.256092377,0.545954217,197
0.29563467,-0.946031024,-0.126764107,197
-0.776264158,-0.081593145,0.000282594,197
-1.101317566,1.218100008,1.212209069,197
-0.706945358,-0.536055098,-0.579960318,197
-0.495416976,0.650804371,0.379999738,197
-0.182774318,2.146686735,-0.053387743,197
0.116585351,-0.428337552,-0.808757406,197
-0.034440361,0.944290378,0.952934887,197
-0.067052014,0.088637077,-0.636359463,197
0.253817055,0.32872803,-0.621004288,197
0.020857007,0.244201882,-0.937476835,197
1.405263141,1.178221533,-0.293239345,197
0.294676113,0.160643995,-0.429855284,197
-0.58371639,0.822259264,0.226161333,197
0.223441923,1.090831879,0.633397889,197
0.819536344,-0.046690247,0.601158547,197
-0.073087973,-0.331053274,-1.261342976,197
-0.005270067,0.9859971,1.236170545,197
0.512484781,-0.712461512,-1.149804448,197
0.002024477,0.757344473,0.795419793,197
1.291218077,1.318156187,-0.911716631,197
0.109545573,0.841107175,1.137954199,197
-0.426382852,-0.013699566,-0.709479849,197
-0.772388328,0.90613234,1.105496178,197
0.101510482,-0.016967905,-0.740105776,197
-0.450184256,0.203819417,0.458439272,197
-0.025633809,1.569890612,0.716360039,197
-0.180622117,0.279226966,-0.058883482,197
-1.185886269,2.524959874,2.232020524,197
1.045637331,0.2083251,-0.920735641,197
0.716172811,0.788278806,0.201629714,197
0.266501762,1.44951212,1.605935549,197
0.38198375,0.270572579,-1.291234345,197
0.446236055,-1.515373434,-1.274580281,198
-0.026665049,-2.026950372,0.025116239,198
-0.127627682,-1.078640578,-0.339835332,198
-0.660083392,-1.771999127,-0.295403278,198
0.834327588,-0.144185921,-0.003742083,198
-0.17198714,-0.765013357,0.922749016,198
0.097786903,-2.035062504,-1.290908843,198
-0.489194034,-0.731933552,1.062918575,198
0.324173498,-1.182637513,-1.058736308,198
-0.39501268,-1.25583845,-0.23392311,198
-0.614121564,-1.340016461,-0.135157412,198
-0.984745693,-1.642955973,-0.129917732,198
-0.049259396,-1.864841009,-0.335447215,198
0.203835373,-0.180223269,0.112419584,198
-0.615928908,-1.172275062,-0.28639063,198
-0.909935114,-1.044525077,0.674800139,198
-0.463432318,-0.543865097,0.732332761,198
-0.771186821,-1.676185061,-0.108243387,198
-0.553872849,-1.275468454,-0.587162068,198
-0.485294532,-0.483732258,1.039012808,198
-0.746527731,-0.323700155,2.027418858,198
-2.004739719,-2.078687003,1.222902493,198
-0.741931814,-1.470106423,-0.301288171,198
-0.402087656,-1.912467709,-1.101375683,198
-0.200113701,-1.756798273,0.082580336,198
-0.518931823,-0.081776315,0.316461993,198
-0.491457703,-1.382441197,0.277564598,198
-0.258669349,-2.028608855,-1.020012844,198
-1.078798333,-1.031629791,-0.003991995,198
-0.543174799,-0.034860039,1.46012215,198
-0.162379236,-2.133375331,-1.224339676,198
-0.069200676,0.407794001,1.627724665,198
-0.48677907,-1.637735708,-0.936391046,198
-0.050168929,-1.38821965,-0.631172418,198
0.307798461,-1.69973715,0.41134641,198
-0.272135387,-0.91560081,0.833985149,198
-0.032523486,-2.893409578,-1.517802921,198
0.498879018,-1.559720861,0.176373655,198
0.614861644,-1.046756262,-0.637847103,198
-1.2927115,-0.886372722,2.087825089,198
-1.047655282,-1.941759974,-0.248559394,198
0.879517833,-2.294562352,-0.404832714,198
-0.778593492,-0.934536463,-0.63989454,198
0.015774309,-1.007873794,-0.351261955,198
0.4047523,-1.597770279,0.293834274,198
-1.170866471,-0.111281942,0.199165501,198
0.027723076,-1.890351801,-0.792783707,198
-0.537853148,-0.702475273,1.250171617,198
-0.463767448,0.073566489,0.508520506,198
-0.543751639,-1.590361634,-0.885360019,198
-1.078007832,-0.220483149,-0.129713635,199
-1.758582775,-1.104286378,-0.958486803,199
-1.819454854,-1.528061228,-1.209404149,199
-0.853369427,0.046804737,-0.053330918,199
-1.407816588,0.640969363,0.883517135,199
-1.11252302,-0.540793229,-0.333441011,199
-1.318199272,-0.354919048,-0.090684473,199
-1.268850752,-1.090755668,-0.751092705,199
-1.177498551,1.148150185,2.125021721,199
-0.268288108,0.212604209,0.808548857,199
-0.407706991,-0.135335802,-0.573188714,199
-1.379666332,-1.377835189,-0.754611617,199
-1.533895874,-0.633632183,-1.852196115,199
-0.599378872,-0.943218227,-0.155865066,199
-0.904288169,1.106840396,1.035357618,199
-1.026606798,0.008566099,1.779966092,199
-1.47360336,-0.591074408,0.539887337,199
-1.627707945,-1.115960528,0.003492728,199
-1.328808243,-0.888528395,-0.276240538,199
0.116983224,1.77492223,1.516982684,199
-1.812676954,-1.369189367,0.981837968,199
-1.162794971,-0.481519865,-0.997331009,199
-1.574763016,-0.952891955,-0.175550272,199
-1.876607992,-0.820145828,-0.533859939,199
-0.526674663,1.041635246,1.423606791,199
-1.147923639,-0.311887706,0.04755233,199
-0.514363832,0.363076192,-0.024827388,199
-1.607060063,-0.21183472,0.279801165,199
-1.023365364,-0.931971213,-0.499979563,199
-1.354253955,-0.399149151,-0.589894583,199
-1.790856694,-0.631600435,0.872397053,199
-1.518147507,-0.335604254,0.74345632,199
-0.97889925,0.426352378,0.811618075,199
-0.145524256,0.354752751,0.795196296,199
-1.492369994,-1.769948725,-0.331578661,199
-2.175300508,-0.182935302,0.848464163,199
-1.611152353,-1.429409495,-2.346925514,199
-0.692426736,-0.97884231,0.101591246,199
-0.613929999,0.170160037,0.866877256,199
-0.450617619,0.624612193,2.333623462,199
-2.061243048,-1.611184486,-1.618818265,199
-2.434675745,-1.275826197,0.137547925,199
-1.801423244,-0.112662547,1.154136511,199
-1.573184925,-0.495970034,-0.524262448,199
-1.68355313,-0.694500929,-1.086637266,199
-2.297997546,-1.217776612,-0.24198174,199
-1.971051535,-2.579191667,-1.748557598,199
-1.022122395,-0.615108012,0.56157399,199
-1.660694482,-0.79182276,-1.640693106,199
-0.684595401,-1.440396302,-0.216197518,199
-1.350057955,-1.900716063,-1.75577236,200
0.002638033,-1.175388138,0.121934474,200
-0.514715527,-1.070757473,1.083935082,200
0.008522043,0.356162576,0.545814124,200
-1.633501522,-0.625531629,-0.197220824,200
-0.154681327,-0.139694971,0.223283217,200
-1.591541865,-0.982780036,-0.712062097,200
-0.394599136,-0.161865202,1.507535335,200
-0.162726598,-0.764124492,0.336303413,200
-1.182634843,-0.133616118,-0.214861891,200
-0.105252514,-1.214760924,-1.10764481,200
-0.341724646,-1.441678911,-0.712978241,200
0.229215527,-1.129470817,0.34214648,200
-1.031214662,-0.567706477,0.984232704,200
-0.032954747,-0.002300183,1.566381651,200
-0.505021129,-1.112300385,0.378065394,200
-0.533204736,-1.457329026,-0.362800824,200
-1.573279131,-1.221351612,-0.892975163,200
0.314915385,-0.104323792,-0.112948464,200
-0.59285862,-0.587632418,1.714445411,200
-2.471725742,-2.263136363,-3.15432854,200
-0.081842877,-2.225972825,0.28105085,200
-0.240025343,0.303296127,-0.15853692,200
-1.522483345,-1.491178315,-1.627696714,200
-1.823752099,-0.948399673,-1.026976347,200
-0.927110163,-1.365497476,-0.311892516,200
-0.780590052,-1.760437476,-1.032469613,200
-1.422429229,-1.805110315,-1.962975263,200
-1.047349539,-0.581382979,-0.862466204,200
-0.010764314,-0.842040505,-0.468988796,200
-1.054352269,-0.602574011,-0.084070901,200
-1.453860271,-0.996359655,-2.112840236,200
-1.772197617,-0.905860508,-0.342574006,200
-0.796441094,-1.75057606,-2.20111377,200
-0.549551472,-1.678014783,-1.233641509,200
-1.605737258,-1.468008968,-0.981400437,200
-0.721507122,-0.373399953,0.045192758,200
-1.034160889,-2.237277883,-1.163853272,200
0.12512353,-0.514758175,0.644772936,200
0.902781646,-0.775677211,1.635281205,200
-0.305714396,-1.165729605,0.53425662,200
-0.27641133,-0.745343199,0.997789188,200
-0.391019156,-0.145747315,1.058685514,200
-0.270781947,-0.352834939,0.843114841,200
0.211864162,-0.592665068,0.474739608,200
-0.249654586,-1.140138832,-0.553116228,200
-0.62354908,-1.048308013,-0.099861225,200
-1.553515448,-2.643545214,-1.756914528,200
-0.719609978,-0.776124194,-0.162949943,200
-0.849764587,-1.100201447,-0.902460456,200
0.107353569,-0.039838037,1.195169891,201
0.120848311,0.051327343,1.838650242,201
0.51736527,-1.435260915,-1.305089995,201
0.819432006,0.615846776,0.236906598,201
0.052478839,-1.135625638,0.433974657,201
-0.419381139,-1.943747006,-1.339765852,201
0.280401145,-0.680199604,0.293892563,201
-0.367561209,-0.461703172,-0.35558689,201
-0.664404298,-0.344461822,-0.321440956,201
-0.488962369,-2.27964511,-1.111728556,201
0.240171657,-1.844747609,-0.161012999,201
0.466263037,-1.745450798,-0.267438549,201
1.347447464,0.365852265,1.274437065,201
-0.109951251,-1.946405759,-1.190398382,201
0.29722282,-1.267921296,0.024825577,201
0.044518536,-1.604892844,-1.743820381,201
0.758688988,-1.046142251,-0.204360678,201
-0.411342978,-0.98341095,-0.764887954,201
-1.044165349,0.912824463,1.851063706,201
1.280098957,-1.699530995,-0.607287772,201
0.340133335,1.054127433,-0.036129545,201
-0.272482092,-1.621443133,0.364779375,201
0.761563758,-0.51741196,-0.452623131,201
1.271095099,0.619426743,-0.840178217,201
0.327661275,-1.271514276,-1.021904722,201
0.768552808,0.580342092,1.258730523,201
0.505935214,-1.864296749,-1.372648421,201
0.939428672,-0.840882249,-1.570053443,201
-0.365040897,-0.892260505,-0.348407964,201
0.059229727,-0.980474962,0.317304327,201
-0.617791435,-0.856709741,-0.234541967,201
0.119082665,-1.529034969,-0.05726862,201
-0.324325291,-0.671393971,-0.349738533,201
0.58888752,-0.329319296,0.895991427,201
-0.189094811,0.049130204,0.334871432,201
0.118230141,-1.121304321,0.497656325,201
0.138804164,0.259588029,2.151487745,201
0.186459971,-0.393891516,0.958742338,201
-0.575492742,0.049064305,0.509000919,201
0.077350967,-1.133355735,-1.264848428,201
0.26376151,-0.369488642,-0.257901293,201
-0.214989097,-0.589619569,-0.269120673,201
-0.874711389,-0.589257919,0.319905581,201
